********************************
**     COLLOCATION v1.0.9     **
**            ----            **
**      by  T. JACQUEMIN      **
**         Legato Team        **
**  University of Luxembourg  **
********************************

********************************
**     ANALYSIS COMPLETED     **
********************************
Sun Dec  6 17:53:36 2020

#PROCESSES_USED=1
#THREAD_USED=2
#RUNTIME=19.1074

    PROBLEM INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#ANALYSIS_TYPE=2D_PLANE_STRESS
#DIMENSION=2
#NODE_NUMBER=20738

    METHOD INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#METHOD=GFD
#WINDOW_TYPE=SPLINE_4,0.75
#STABILIZATION=FALSE
#REQ_SUP_SIZE=15,22
#AVERAGE_INNER_SUP=17.8948
#AVERAGE_BC_SUP=22.1335

    SOLVER INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#SOLVER_TYPE=DIRECT_MUMPS

    SOLUTION INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#ERROR_NORMS
 ERROR_TYPE               S11            S12            S22            VMS
 L1_ERROR                 3.55285e+00,   2.89633e+00,   3.11711e+00,   8.11738e+00
 L2_ERROR                 3.17744e-02,   2.35145e-02,   2.67276e-02,   5.96674e-02
 L1_ERROR_WEIGHTED        1.71321e-04,   1.39663e-04,   1.50309e-04,   3.91425e-04
 L2_ERROR_WEIGHTED        1.53218e-06,   1.13389e-06,   1.28882e-06,   2.87720e-06
 L2_ERROR_RELATIVE        1.88842e-04,   1.92537e-04,   1.58827e-04,   1.85784e-04
 LInf_ERROR               1.01838e-03,   4.56101e-04,   6.36328e-04,   1.11458e-03

 ERROR_TYPE               U1             U2
 L2_ERROR_WEIGHTED        4.04047e-11,   6.77330e-12
 L2_ERROR_RELATIVE        3.34136e-04,   5.60205e-05
 LInf_ERROR               1.01360e-08,   2.25131e-09


    SOLUTION:
    ‾‾‾‾‾‾‾‾
#APPROXIMATED_SOLUTION
 NodeNum   X1             X2             U1             U2             S11            S12            S22
 1,        2.00000e+00,   0.00000e+00,   2.76292e-05,   0.00000e+00,  -1.00000e+00,  -3.44265e-04,   2.60052e+00
 2,        3.00000e+00,   0.00000e+00,   2.28664e-05,   0.00000e+00,  -3.95378e-13,   5.50401e-05,   1.60046e+00
 3,        0.00000e+00,   3.00000e+00,   1.39960e-21,   2.28558e-05,   1.60018e+00,   3.33853e-05,   3.55271e-15
 4,        0.00000e+00,   2.00000e+00,   1.69118e-21,   2.76191e-05,   2.60102e+00,  -3.22992e-04,  -1.00000e+00
 5,        1.99994e+00,   1.49598e-02,   2.76284e-05,   2.06602e-07,  -9.99817e-01,  -2.69207e-02,   2.59984e+00
 6,        1.99978e+00,   2.99188e-02,   2.76261e-05,   4.13202e-07,  -9.99223e-01,  -5.38486e-02,   2.59919e+00
 7,        1.99950e+00,   4.48761e-02,   2.76222e-05,   6.19773e-07,  -9.98165e-01,  -8.07596e-02,   2.59824e+00
 8,        1.99910e+00,   5.98309e-02,   2.76168e-05,   8.26317e-07,  -9.96772e-01,  -1.07646e-01,   2.59688e+00
 9,        1.99860e+00,   7.47824e-02,   2.76098e-05,   1.03282e-06,  -9.94939e-01,  -1.34520e-01,   2.59503e+00
 10,       1.99799e+00,   8.97297e-02,   2.76014e-05,   1.23925e-06,  -9.92764e-01,  -1.61348e-01,   2.59271e+00
 11,       1.99726e+00,   1.04672e-01,   2.75913e-05,   1.44560e-06,  -9.90156e-01,  -1.88154e-01,   2.59014e+00
 12,       1.99642e+00,   1.19608e-01,   2.75797e-05,   1.65189e-06,  -9.87074e-01,  -2.14914e-01,   2.58722e+00
 13,       1.99547e+00,   1.34538e-01,   2.75666e-05,   1.85809e-06,  -9.83675e-01,  -2.41626e-01,   2.58376e+00
 14,       1.99441e+00,   1.49460e-01,   2.75519e-05,   2.06418e-06,  -9.79903e-01,  -2.68275e-01,   2.57990e+00
 15,       1.99323e+00,   1.64374e-01,   2.75357e-05,   2.27015e-06,  -9.75670e-01,  -2.94868e-01,   2.57563e+00
 16,       1.99195e+00,   1.79279e-01,   2.75179e-05,   2.47599e-06,  -9.71046e-01,  -3.21392e-01,   2.57102e+00
 17,       1.99055e+00,   1.94173e-01,   2.74986e-05,   2.68169e-06,  -9.66045e-01,  -3.47865e-01,   2.56610e+00
 18,       1.98904e+00,   2.09057e-01,   2.74778e-05,   2.88725e-06,  -9.60597e-01,  -3.74254e-01,   2.56078e+00
 19,       1.98742e+00,   2.23929e-01,   2.74554e-05,   3.09265e-06,  -9.54861e-01,  -4.00541e-01,   2.55490e+00
 20,       1.98569e+00,   2.38788e-01,   2.74315e-05,   3.29787e-06,  -9.48707e-01,  -4.26743e-01,   2.54865e+00
 21,       1.98385e+00,   2.53635e-01,   2.74061e-05,   3.50290e-06,  -9.42103e-01,  -4.52850e-01,   2.54209e+00
 22,       1.98190e+00,   2.68467e-01,   2.73791e-05,   3.70774e-06,  -9.35153e-01,  -4.78866e-01,   2.53515e+00
 23,       1.97984e+00,   2.83283e-01,   2.73506e-05,   3.91238e-06,  -9.27824e-01,  -5.04777e-01,   2.52783e+00
 24,       1.97766e+00,   2.98085e-01,   2.73206e-05,   4.11679e-06,  -9.20057e-01,  -5.30569e-01,   2.52009e+00
 25,       1.97538e+00,   3.12869e-01,   2.72890e-05,   4.32098e-06,  -9.11886e-01,  -5.56244e-01,   2.51198e+00
 26,       1.97298e+00,   3.27636e-01,   2.72559e-05,   4.52493e-06,  -9.03363e-01,  -5.81781e-01,   2.50336e+00
 27,       1.97048e+00,   3.42384e-01,   2.72213e-05,   4.72861e-06,  -8.94500e-01,  -6.07172e-01,   2.49439e+00
 28,       1.96786e+00,   3.57114e-01,   2.71851e-05,   4.93202e-06,  -8.85234e-01,  -6.32472e-01,   2.48521e+00
 29,       1.96513e+00,   3.71823e-01,   2.71475e-05,   5.13517e-06,  -8.75541e-01,  -6.57624e-01,   2.47558e+00
 30,       1.96230e+00,   3.86512e-01,   2.71083e-05,   5.33802e-06,  -8.65580e-01,  -6.82601e-01,   2.46551e+00
 31,       1.95935e+00,   4.01179e-01,   2.70676e-05,   5.54059e-06,  -8.55112e-01,  -7.07456e-01,   2.45520e+00
 32,       1.95630e+00,   4.15823e-01,   2.70254e-05,   5.74284e-06,  -8.44335e-01,  -7.32124e-01,   2.44437e+00
 33,       1.95313e+00,   4.30445e-01,   2.69817e-05,   5.94476e-06,  -8.33250e-01,  -7.56622e-01,   2.43319e+00
 34,       1.94986e+00,   4.45042e-01,   2.69364e-05,   6.14635e-06,  -8.21785e-01,  -7.80981e-01,   2.42172e+00
 35,       1.94647e+00,   4.59614e-01,   2.68897e-05,   6.34760e-06,  -8.09884e-01,  -8.05164e-01,   2.40986e+00
 36,       1.94298e+00,   4.74161e-01,   2.68414e-05,   6.54850e-06,  -7.97703e-01,  -8.29143e-01,   2.39761e+00
 37,       1.93938e+00,   4.88681e-01,   2.67917e-05,   6.74902e-06,  -7.85075e-01,  -8.52952e-01,   2.38503e+00
 38,       1.93567e+00,   5.03174e-01,   2.67404e-05,   6.94916e-06,  -7.72110e-01,  -8.76593e-01,   2.37218e+00
 39,       1.93185e+00,   5.17638e-01,   2.66877e-05,   7.14893e-06,  -7.58808e-01,  -9.00024e-01,   2.35892e+00
 40,       1.92793e+00,   5.32074e-01,   2.66334e-05,   7.34830e-06,  -7.45196e-01,  -9.23228e-01,   2.34527e+00
 41,       1.92389e+00,   5.46480e-01,   2.65777e-05,   7.54725e-06,  -7.31221e-01,  -9.46221e-01,   2.33122e+00
 42,       1.91975e+00,   5.60855e-01,   2.65205e-05,   7.74578e-06,  -7.16923e-01,  -9.69014e-01,   2.31683e+00
 43,       1.91550e+00,   5.75199e-01,   2.64618e-05,   7.94387e-06,  -7.02254e-01,  -9.91582e-01,   2.30213e+00
 44,       1.91115e+00,   5.89510e-01,   2.64016e-05,   8.14151e-06,  -6.87262e-01,  -1.01395e+00,   2.28713e+00
 45,       1.90668e+00,   6.03789e-01,   2.63399e-05,   8.33869e-06,  -6.71939e-01,  -1.03609e+00,   2.27181e+00
 46,       1.90211e+00,   6.18034e-01,   2.62768e-05,   8.53541e-06,  -6.56229e-01,  -1.05800e+00,   2.25619e+00
 47,       1.89744e+00,   6.32244e-01,   2.62122e-05,   8.73165e-06,  -6.40258e-01,  -1.07967e+00,   2.24019e+00
 48,       1.89265e+00,   6.46419e-01,   2.61461e-05,   8.92740e-06,  -6.23942e-01,  -1.10109e+00,   2.22386e+00
 49,       1.88777e+00,   6.60558e-01,   2.60786e-05,   9.12265e-06,  -6.07327e-01,  -1.12226e+00,   2.20720e+00
 50,       1.88277e+00,   6.74660e-01,   2.60096e-05,   9.31739e-06,  -5.90341e-01,  -1.14318e+00,   2.19028e+00
 51,       1.87767e+00,   6.88724e-01,   2.59391e-05,   9.51161e-06,  -5.73097e-01,  -1.16386e+00,   2.17304e+00
 52,       1.87247e+00,   7.02750e-01,   2.58672e-05,   9.70530e-06,  -5.55518e-01,  -1.18428e+00,   2.15550e+00
 53,       1.86716e+00,   7.16736e-01,   2.57939e-05,   9.89844e-06,  -5.37636e-01,  -1.20444e+00,   2.13769e+00
 54,       1.86175e+00,   7.30682e-01,   2.57190e-05,   1.00910e-05,  -5.19463e-01,  -1.22431e+00,   2.11950e+00
 55,       1.85623e+00,   7.44587e-01,   2.56428e-05,   1.02831e-05,  -5.01071e-01,  -1.24391e+00,   2.10101e+00
 56,       1.85061e+00,   7.58451e-01,   2.55652e-05,   1.04745e-05,  -4.82300e-01,  -1.26321e+00,   2.08224e+00
 57,       1.84488e+00,   7.72272e-01,   2.54861e-05,   1.06654e-05,  -4.63263e-01,  -1.28224e+00,   2.06319e+00
 58,       1.83906e+00,   7.86050e-01,   2.54055e-05,   1.08557e-05,  -4.43918e-01,  -1.30102e+00,   2.04389e+00
 59,       1.83312e+00,   7.99784e-01,   2.53236e-05,   1.10453e-05,  -4.24321e-01,  -1.31951e+00,   2.02434e+00
 60,       1.82709e+00,   8.13473e-01,   2.52402e-05,   1.12344e-05,  -4.04401e-01,  -1.33769e+00,   2.00448e+00
 61,       1.82096e+00,   8.27117e-01,   2.51554e-05,   1.14228e-05,  -3.84322e-01,  -1.35555e+00,   1.98433e+00
 62,       1.81472e+00,   8.40714e-01,   2.50692e-05,   1.16105e-05,  -3.63835e-01,  -1.37311e+00,   1.96391e+00
 63,       1.80838e+00,   8.54265e-01,   2.49816e-05,   1.17977e-05,  -3.43205e-01,  -1.39035e+00,   1.94322e+00
 64,       1.80194e+00,   8.67767e-01,   2.48927e-05,   1.19841e-05,  -3.22311e-01,  -1.40730e+00,   1.92230e+00
 65,       1.79540e+00,   8.81222e-01,   2.48023e-05,   1.21699e-05,  -3.01131e-01,  -1.42392e+00,   1.90110e+00
 66,       1.78875e+00,   8.94626e-01,   2.47105e-05,   1.23550e-05,  -2.79713e-01,  -1.44021e+00,   1.87962e+00
 67,       1.78201e+00,   9.07981e-01,   2.46174e-05,   1.25395e-05,  -2.58044e-01,  -1.45618e+00,   1.85793e+00
 68,       1.77517e+00,   9.21285e-01,   2.45229e-05,   1.27232e-05,  -2.36154e-01,  -1.47186e+00,   1.83606e+00
 69,       1.76823e+00,   9.34537e-01,   2.44269e-05,   1.29062e-05,  -2.13934e-01,  -1.48723e+00,   1.81401e+00
 70,       1.76119e+00,   9.47737e-01,   2.43297e-05,   1.30884e-05,  -1.91618e-01,  -1.50228e+00,   1.79173e+00
 71,       1.75405e+00,   9.60884e-01,   2.42310e-05,   1.32700e-05,  -1.68960e-01,  -1.51697e+00,   1.76919e+00
 72,       1.74682e+00,   9.73978e-01,   2.41310e-05,   1.34508e-05,  -1.46185e-01,  -1.53130e+00,   1.74637e+00
 73,       1.73948e+00,   9.87016e-01,   2.40297e-05,   1.36309e-05,  -1.23200e-01,  -1.54523e+00,   1.72329e+00
 74,       1.73205e+00,   1.00000e+00,   2.39270e-05,   1.38102e-05,  -1.00007e-01,  -1.55886e+00,   1.70002e+00
 75,       1.72452e+00,   1.01293e+00,   2.38230e-05,   1.39887e-05,  -7.65647e-02,  -1.57218e+00,   1.67665e+00
 76,       1.71690e+00,   1.02580e+00,   2.37177e-05,   1.41664e-05,  -5.28958e-02,  -1.58514e+00,   1.65306e+00
 77,       1.70918e+00,   1.03861e+00,   2.36110e-05,   1.43434e-05,  -2.91047e-02,  -1.59772e+00,   1.62927e+00
 78,       1.70136e+00,   1.05137e+00,   2.35030e-05,   1.45195e-05,  -5.09691e-03,  -1.60995e+00,   1.60526e+00
 79,       1.69345e+00,   1.06406e+00,   2.33937e-05,   1.46949e-05,   1.90290e-02,  -1.62179e+00,   1.58108e+00
 80,       1.68544e+00,   1.07670e+00,   2.32831e-05,   1.48694e-05,   4.33749e-02,  -1.63329e+00,   1.55668e+00
 81,       1.67734e+00,   1.08928e+00,   2.31712e-05,   1.50431e-05,   6.78967e-02,  -1.64441e+00,   1.53215e+00
 82,       1.66915e+00,   1.10179e+00,   2.30580e-05,   1.52159e-05,   9.25526e-02,  -1.65517e+00,   1.50750e+00
 83,       1.66086e+00,   1.11425e+00,   2.29435e-05,   1.53879e-05,   1.17387e-01,  -1.66558e+00,   1.48266e+00
 84,       1.65248e+00,   1.12664e+00,   2.28277e-05,   1.55590e-05,   1.42403e-01,  -1.67561e+00,   1.45765e+00
 85,       1.64400e+00,   1.13897e+00,   2.27106e-05,   1.57293e-05,   1.67530e-01,  -1.68525e+00,   1.43252e+00
 86,       1.63544e+00,   1.15123e+00,   2.25923e-05,   1.58986e-05,   1.92822e-01,  -1.69450e+00,   1.40724e+00
 87,       1.62678e+00,   1.16343e+00,   2.24727e-05,   1.60671e-05,   2.18251e-01,  -1.70342e+00,   1.38180e+00
 88,       1.61803e+00,   1.17557e+00,   2.23518e-05,   1.62347e-05,   2.43785e-01,  -1.71192e+00,   1.35623e+00
 89,       1.60920e+00,   1.18764e+00,   2.22297e-05,   1.64013e-05,   2.69488e-01,  -1.72008e+00,   1.33065e+00
 90,       1.60027e+00,   1.19964e+00,   2.21063e-05,   1.65671e-05,   2.95335e-01,  -1.72787e+00,   1.30491e+00
 91,       1.59125e+00,   1.21158e+00,   2.19817e-05,   1.67319e-05,   3.21229e-01,  -1.73525e+00,   1.27902e+00
 92,       1.58214e+00,   1.22345e+00,   2.18559e-05,   1.68958e-05,   3.47238e-01,  -1.74221e+00,   1.25301e+00
 93,       1.57295e+00,   1.23525e+00,   2.17289e-05,   1.70588e-05,   3.73322e-01,  -1.74876e+00,   1.22686e+00
 94,       1.56366e+00,   1.24698e+00,   2.16006e-05,   1.72207e-05,   3.99549e-01,  -1.75496e+00,   1.20068e+00
 95,       1.55429e+00,   1.25864e+00,   2.14711e-05,   1.73818e-05,   4.25837e-01,  -1.76076e+00,   1.17441e+00
 96,       1.54483e+00,   1.27023e+00,   2.13405e-05,   1.75418e-05,   4.52201e-01,  -1.76619e+00,   1.14801e+00
 97,       1.53529e+00,   1.28175e+00,   2.12086e-05,   1.77009e-05,   4.78656e-01,  -1.77121e+00,   1.12154e+00
 98,       1.52566e+00,   1.29320e+00,   2.10755e-05,   1.78590e-05,   5.05238e-01,  -1.77583e+00,   1.09505e+00
 99,       1.51594e+00,   1.30457e+00,   2.09413e-05,   1.80161e-05,   5.31892e-01,  -1.78009e+00,   1.06849e+00
 100,      1.50614e+00,   1.31588e+00,   2.08059e-05,   1.81722e-05,   5.58554e-01,  -1.78389e+00,   1.04177e+00
 101,      1.49626e+00,   1.32711e+00,   2.06693e-05,   1.83272e-05,   5.85160e-01,  -1.78722e+00,   1.01501e+00
 102,      1.48629e+00,   1.33826e+00,   2.05316e-05,   1.84813e-05,   6.11902e-01,  -1.79026e+00,   9.88293e-01
 103,      1.47624e+00,   1.34934e+00,   2.03927e-05,   1.86343e-05,   6.38764e-01,  -1.79288e+00,   9.61500e-01
 104,      1.46610e+00,   1.36035e+00,   2.02527e-05,   1.87862e-05,   6.65593e-01,  -1.79509e+00,   9.34639e-01
 105,      1.45589e+00,   1.37127e+00,   2.01116e-05,   1.89371e-05,   6.92446e-01,  -1.79689e+00,   9.07794e-01
 106,      1.44559e+00,   1.38213e+00,   1.99693e-05,   1.90870e-05,   7.19349e-01,  -1.79833e+00,   8.80912e-01
 107,      1.43521e+00,   1.39290e+00,   1.98259e-05,   1.92357e-05,   7.46288e-01,  -1.79936e+00,   8.54038e-01
 108,      1.42475e+00,   1.40360e+00,   1.96814e-05,   1.93834e-05,   7.73234e-01,  -1.79996e+00,   8.27133e-01
 109,      1.41421e+00,   1.41421e+00,   1.95358e-05,   1.95301e-05,   8.00138e-01,  -1.80016e+00,   8.00135e-01
