********************************
**     COLLOCATION v1.0.9     **
**            ----            **
**      by  T. JACQUEMIN      **
**         Legato Team        **
**  University of Luxembourg  **
********************************

********************************
**     ANALYSIS COMPLETED     **
********************************
Sun Dec  6 17:53:10 2020

#PROCESSES_USED=1
#THREAD_USED=2
#RUNTIME=1.91664

    PROBLEM INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#ANALYSIS_TYPE=2D_PLANE_STRESS
#DIMENSION=2
#NODE_NUMBER=3383

    METHOD INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#METHOD=GFD
#WINDOW_TYPE=SPLINE_4,0.75
#STABILIZATION=FALSE
#REQ_SUP_SIZE=15,22
#AVERAGE_INNER_SUP=16.0352
#AVERAGE_BC_SUP=22.1183

    SOLVER INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#SOLVER_TYPE=DIRECT_MUMPS

    SOLUTION INFORMATION:
    ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
#ERROR_NORMS
 ERROR_TYPE               S11            S12            S22            VMS
 L1_ERROR                 4.57369e+00,   3.58948e+00,   4.08369e+00,   1.03561e+01
 L2_ERROR                 9.60171e-02,   7.08836e-02,   8.64611e-02,   1.83895e-01
 L1_ERROR_WEIGHTED        1.35196e-03,   1.06104e-03,   1.20712e-03,   3.06123e-03
 L2_ERROR_WEIGHTED        2.83822e-05,   2.09529e-05,   2.55575e-05,   5.43586e-05
 L2_ERROR_RELATIVE        1.40779e-03,   1.44375e-03,   1.26939e-03,   1.41718e-03
 LInf_ERROR               6.31682e-03,   2.94978e-03,   4.54977e-03,   7.31919e-03

 ERROR_TYPE               U1             U2
 L2_ERROR_WEIGHTED        5.34967e-10,   2.94683e-10
 L2_ERROR_RELATIVE        1.78769e-03,   9.84121e-04
 LInf_ERROR               5.32337e-08,   2.60443e-08


    SOLUTION:
    ‾‾‾‾‾‾‾‾
#APPROXIMATED_SOLUTION
 NodeNum   X1             X2             U1             U2             S11            S12            S22
 1,        2.00000e+00,   0.00000e+00,   2.76722e-05,   0.00000e+00,  -1.00000e+00,  -1.61606e-03,   2.60455e+00
 2,        3.00000e+00,   0.00000e+00,   2.29015e-05,   0.00000e+00,  -7.92769e-15,   3.89056e-04,   1.60336e+00
 3,        0.00000e+00,   3.00000e+00,   1.39960e-21,   2.28759e-05,   1.60184e+00,   3.90304e-04,   2.84217e-14
 4,        0.00000e+00,   2.00000e+00,   1.69118e-21,   2.76449e-05,   2.60632e+00,  -1.68947e-03,  -1.00000e+00
 5,        1.99964e+00,   3.78483e-02,   2.76673e-05,   5.23142e-07,  -9.98703e-01,  -6.81377e-02,   2.60002e+00
 6,        1.99857e+00,   7.56830e-02,   2.76525e-05,   1.04615e-06,  -9.94838e-01,  -1.36157e-01,   2.59553e+00
 7,        1.99678e+00,   1.13491e-01,   2.76277e-05,   1.56874e-06,  -9.88417e-01,  -2.04008e-01,   2.58937e+00
 8,        1.99427e+00,   1.51257e-01,   2.75930e-05,   2.09076e-06,  -9.79402e-01,  -2.71569e-01,   2.58051e+00
 9,        1.99105e+00,   1.88970e-01,   2.75485e-05,   2.61204e-06,  -9.67838e-01,  -3.38730e-01,   2.56896e+00
 10,       1.98712e+00,   2.26615e-01,   2.74940e-05,   3.13238e-06,  -9.53766e-01,  -4.05409e-01,   2.55491e+00
 11,       1.98248e+00,   2.64179e-01,   2.74297e-05,   3.65162e-06,  -9.37182e-01,  -4.71514e-01,   2.53836e+00
 12,       1.97712e+00,   3.01649e-01,   2.73556e-05,   4.16960e-06,  -9.18082e-01,  -5.36927e-01,   2.51924e+00
 13,       1.97106e+00,   3.39010e-01,   2.72717e-05,   4.68600e-06,  -8.96556e-01,  -6.01550e-01,   2.49751e+00
 14,       1.96429e+00,   3.76250e-01,   2.71780e-05,   5.20067e-06,  -8.72554e-01,  -6.65319e-01,   2.47344e+00
 15,       1.95682e+00,   4.13355e-01,   2.70743e-05,   5.71344e-06,  -8.46169e-01,  -7.28245e-01,   2.44750e+00
